AG-X,AG-Y,AG-Z,Acc-X,Axx-Y,Acc-Z,Gravity-X,Gravity-Y,Gravity-Z,RR-X,RR-Y,RR-Z,RV-X,RV-Y,RV-Z,cos,activity
-0.4320142,11.170293,-1.039956,1.4735248,3.4470797,1.8430513,-0.59684867,8.807257,4.2715807,0.28977317,-0.7218636,-0.37695676,0.7740069,0.13355538,0.031683393,0.6181201,Walking
-0.2475684,13.275849,-0.0278995,3.484632,3.5247898,3.2959337,-0.5995122,8.976024,3.9040952,-0.19693181,-0.35017866,-0.13520175,0.77449286,0.13275455,0.020932505,0.6181415,Walking
2.8065667,13.048286,1.1302764,1.1939621,2.1196404,1.1758059,-0.595034,9.0293,3.779957,-1.2555418,0.19616634,-0.11177175,0.76545376,0.13107747,0.018439097,0.6297295,Walking
-0.4619567,11.583499,-0.0063409,-5.141094,1.568984,1.1354606,-0.37040004,9.075951,3.695985,-3.1288767,1.6733214,0.17258324,0.7343483,0.140583,0.0385084,0.66293746,Walking
-5.58931,11.892506,0.9518191,-0.83256495,3.517623,-0.5102861,-0.0716922,9.238569,3.2884755,-3.240702,1.7521313,0.5634383,0.66988933,0.15895914,0.0878086,0.71990967,Walking
-2.1590977,13.345316,2.1411352,-0.8318803,1.5553188,-1.1380501,-0.21258335,9.235868,3.289974,-2.386572,0.33887634,1.3121332,0.6196888,0.16124178,0.12804654,0.7573579,Walking
-1.1087147,10.933148,1.870455,-1.3833774,-1.1498127,-1.8317199,-0.193223,9.409458,2.755933,-2.161857,0.92569137,1.3153282,0.57038516,0.1507045,0.1804886,0.7870024,Walking
-1.2081238,7.8610477,2.1531122,-2.1768048,-3.2440996,-3.0111697,-0.043685533,9.578494,2.1025972,-1.2608668,1.9108163,1.2237382,0.53895515,0.14636898,0.2212381,0.79947305,Walking
-2.3615088,5.7782474,1.0332627,-3.7262678,-4.3182163,-3.920701,-0.04609775,9.702009,1.4280388,-0.5611618,2.3879364,0.77004826,0.51241285,0.16458744,0.26627365,0.79965144,Walking
-4.1305118,4.399695,0.6284401,-3.1858993,-4.356205,-2.6511612,0.086860664,9.790411,0.55738956,-0.05315681,1.5572363,0.35576326,0.49021494,0.20197397,0.30960405,0.7893296,Walking
-3.395124,4.6128855,1.8381171,-1.8534191,-2.042655,1.7868719,0.12293937,9.804211,-0.18088616,0.6412232,0.23450634,-0.03722175,0.48721525,0.22055359,0.32106465,0.7815977,Walking
-1.4332914,8.195206,6.062405,0.8188915,7.2645245,7.6344867,0.015786268,9.774946,-0.7877587,1.5283682,-1.1521237,-0.22679175,0.50772953,0.22616732,0.30879688,0.77181834,Walking
0.3836195,16.768343,10.543001,-0.3023995,-0.45741844,3.447686,-0.1528898,9.712044,-1.3502669,0.41544318,0.43472633,0.44735324,0.5352483,0.21703863,0.2901862,0.76301736,Walking
-1.1937515,8.251498,6.3821907,-4.1674967,-0.9755659,-0.044935226,-0.46428493,9.614244,-1.8764714,0.082098186,0.75209635,0.5187083,0.53604496,0.22509581,0.31313568,0.7509552,Walking
-3.754434,9.8779745,2.916047,-3.0683014,9.46148,-0.425467,-0.73047376,9.551058,-2.100975,0.7988432,-0.53868365,0.06182325,0.53715724,0.23400018,0.3264409,0.74171585,Walking
-3.3663793,17.218678,4.034699,-5.038695,-7.103819,-0.8966191,-0.79222256,9.533741,-2.1565156,0.05440819,0.42833635,0.02561325,0.56123936,0.22171818,0.3021582,0.73793757,Walking
-2.8178327,2.6103308,1.0045179,4.119645,4.478544,-3.8394475,-0.9128708,9.622639,-1.6558627,1.3047183,-0.7580736,-0.5100817,0.5626974,0.22412193,0.29289287,0.7398343,Walking
2.7059598,13.382444,-1.0531307,-2.710004,-2.3840952,2.091123,-0.9611491,9.755187,-0.2879318,0.7913882,-0.42685866,0.13211325,0.59021646,0.22155373,0.27013394,0.7277267,Walking
-2.7196212,8.074238,2.5028405,-1.9767069,-0.36940002,-0.9045048,-0.8555685,9.693825,1.2116791,1.6103733,-1.1862036,0.03413325,0.6069772,0.22247556,0.26596734,0.71508366,Walking
-1.3099283,9.176123,-0.1764143,-0.45902592,-1.4760942,0.43152252,-0.3941518,9.52839,2.2857854,1.5709682,-1.9615237,0.02774325,0.6451846,0.20473489,0.230728,0.6989886,Walking
-0.3709315,8.573679,0.7458147,0.21655394,-1.1150293,1.2732458,-0.12330993,9.2736635,3.186591,1.4357132,-1.8390486,-0.22146675,0.6829612,0.17927508,0.1892573,0.6823533,Walking
0.305769,8.720996,0.5350195,0.03206636,-1.0372467,1.9320462,0.025569532,9.018594,3.851583,1.1439033,-1.0072837,-0.24170175,0.7108571,0.16466005,0.15289356,0.6664779,Walking
-0.3829085,8.991676,0.8811548,-0.88202685,-0.98136425,1.4713367,-0.15113342,8.842435,4.2377934,1.0608332,-0.47478366,-0.43766177,0.7295719,0.16219454,0.13041306,0.65146774,Walking
-1.2967536,8.895861,-0.3991865,0.20949316,0.22063732,0.41867685,-0.34403926,8.761605,4.391616,0.8957582,-0.58660865,-0.6517267,0.7457687,0.16970132,0.109944604,0.6347776,Walking
-0.6020876,9.983372,-1.986139,0.94400644,2.6893911,1.5563731,-0.42034978,8.761017,4.3861465,0.40479317,-0.6813936,-0.45576677,0.7547289,0.17428894,0.086009026,0.6265861,Walking
-0.5841221,12.414703,-0.0554466,3.8554711,3.523615,4.2189884,-0.46612504,8.946943,3.9881475,-0.054221813,-0.60258365,-0.25235176,0.75706947,0.1739199,0.07156795,0.6256802,Walking
2.9299297,13.299804,2.298034,2.4044929,2.5993004,2.5021415,-0.38020927,9.154817,3.495021,-0.68257177,-0.31822866,-0.20655675,0.7505933,0.17129041,0.062085878,0.6351493,Walking
0.4818309,11.881726,1.1350672,-4.3785048,2.281189,0.48364753,-0.22936483,9.2381525,3.2824259,-2.4664469,0.99278635,0.076733254,0.7283679,0.17490429,0.07195875,0.6585671,Walking
-5.6755447,12.923725,1.7219402,-0.6836441,3.409462,-0.9651731,-0.104031794,9.360857,2.9212852,-3.4079068,1.8746064,0.48888823,0.67261785,0.18649307,0.114562064,0.7068813,Walking
-1.8836266,12.873423,1.5303082,-0.8155545,1.7306013,-2.0267549,-0.06583132,9.487875,2.4791675,-2.5079818,0.35059133,1.1236283,0.62031823,0.18954825,0.16004512,0.7440849,Walking
-0.9566068,11.310424,0.73264,-1.4845631,-0.41788387,-1.5993397,-0.2518748,9.488197,2.465982,-2.2246919,0.89587134,0.9809183,0.57539934,0.17847206,0.20347507,0.7717909,Walking
-1.4356868,8.112565,2.253719,-2.1424637,-3.5624723,-3.7474284,-0.13698143,9.651382,1.7327589,-1.5281818,1.5881214,0.9798533,0.5355996,0.17338775,0.24398664,0.7896457,Walking
-2.3986375,5.149455,0.0068338,-3.3843865,-4.987897,-4.3537526,-0.15246108,9.722565,1.2723505,-0.8061118,2.2228613,0.70188826,0.5027088,0.19311473,0.29198554,0.7904018,Walking
-4.3401093,4.103863,0.4128541,-3.039652,-4.1774845,-2.4069896,-0.12888214,9.791466,0.5300736,-0.09149681,1.6051613,0.41007826,0.4775741,0.22702475,0.3330223,0.78069127,Walking
-3.443032,4.8392506,2.0584939,-1.590722,-2.082736,1.769454,-0.14338349,9.8036995,-0.19310775,0.7679582,0.17167133,0.20027325,0.47421014,0.24872848,0.35130313,0.76801366,Walking
-1.4704201,8.08382,6.1642094,2.2235343,7.600024,8.868865,-0.31539625,9.768624,-0.80305785,1.5709682,-1.1340187,0.01709325,0.4964196,0.2518473,0.34355807,0.7563785,Walking
2.5646312,17.544453,11.750282,-0.34985894,-1.4646921,3.1283655,-0.52776057,9.695202,-1.3765645,0.5485682,0.97681135,0.5581133,0.5246616,0.2477985,0.33321533,0.7431646,Walking
-1.0847607,7.5376687,5.899518,-2.736758,2.6042776,0.057714462,-0.80959123,9.568638,-1.9889973,0.2610182,0.7063014,0.5346833,0.5259434,0.26049694,0.36335772,0.7235303,Walking
-1.9171622,13.523773,1.3159199,-4.8552103,5.4721766,0.4686005,-1.1661382,9.460685,-2.303467,1.0863932,-0.69523865,-0.04467675,0.53005224,0.27385372,0.376286,0.70884246,Walking
-5.097056,12.1667795,1.287175,-1.6695763,-5.8025236,-2.8068535,-1.3006196,9.445653,-2.2931242,-0.03824681,0.7616814,-0.15543675,0.55164045,0.26981997,0.36209062,0.7012705,Walking
-0.5829244,4.215249,-1.1261904,2.318047,3.250965,-3.3121192,-1.3417172,9.513133,-1.9673502,1.3654232,-1.1212386,-0.19058175,0.5582295,0.27111235,0.34756505,0.7029057,Walking
1.3262094,12.239839,-0.0518535,-3.8525252,-1.4357672,1.7542939,-1.2576524,9.671331,-1.0266768,0.7562432,-0.50140864,0.11613825,0.5893725,0.26269534,0.32279402,0.6924126,Walking
-3.677781,8.726985,1.9363285,-1.8863809,-1.0826302,-0.51862013,-1.073412,9.724691,0.6697378,1.5762932,-0.81558365,0.05969325,0.60943824,0.26696822,0.315802,0.6764481,Walking
-1.1147032,8.715008,-0.2446832,-0.53517926,-1.1459417,0.56948656,-0.7816591,9.592949,1.8800873,1.5922682,-2.3747437,0.11826825,0.64336306,0.25695592,0.286446,0.6618204,Walking
-0.1792995,8.55212,0.0894751,0.87578154,-1.5029783,0.49857873,-0.3070812,9.337794,2.9802196,1.4186732,-2.5877435,-0.14159176,0.6857739,0.22538598,0.23532756,0.65079665,Walking
0.8579087,8.299406,-0.6363311,0.33568424,-0.93339634,1.65955,0.06530308,9.0616665,3.7486422,0.9884132,-1.3459536,-0.33435676,0.7161761,0.20378375,0.18857127,0.6403162,Walking
0.1237186,8.729381,0.2367922,-0.70745015,-0.25603485,2.0369906,0.0813461,8.881494,4.1572647,1.0139732,-0.37999865,-0.32370675,0.73350567,0.20144433,0.16446194,0.62796646,Walking
-1.0667952,9.2707405,-0.632738,0.33458883,1.400073,0.73563886,-0.15007125,8.815651,4.2932696,0.95326823,-0.6441186,-0.49730176,0.74883395,0.20640063,0.14577636,0.61269546,Walking
-0.4272234,11.376297,-1.6064681,-0.45630348,2.4706717,1.940846,-0.32557932,8.869158,4.1716204,0.32598317,-1.0999386,-0.48345676,0.7577473,0.20720735,0.11815605,0.6073905,Walking
-1.0380504,12.055393,-0.0949707,3.6471057,4.478428,2.8276412,-0.3407888,9.082959,3.6815886,-0.07765181,-0.91995364,-0.18312676,0.7615705,0.2011351,0.09690646,0.6084112,Walking
2.3502429,13.568089,1.8476987,2.3384094,2.8490515,1.2234298,-0.18269283,9.25202,3.2460947,-0.9988768,-0.47052366,-0.18206176,0.7554557,0.19447014,0.08292269,0.62015474,Walking
0.1668358,11.651768,0.1122314,-2.8067443,1.984354,-0.30346078,-0.004974255,9.277751,3.17706,-3.0202467,0.6860664,0.18642825,0.7297023,0.19278513,0.09455937,0.6491741,Walking
-2.7950764,12.40632,-0.3764302,-0.86277086,3.1655712,-0.6303246,0.041779935,9.323701,3.0392847,-3.2353768,1.3431714,0.43989825,0.66876566,0.1946969,0.13271964,0.70514613,Walking
-1.6728314,13.055472,1.4608417,-1.7862076,1.9804173,-1.6051873,0.11113853,9.438826,2.6583087,-2.6315217,0.90439135,1.0011532,0.6127955,0.19340372,0.17374602,0.74625,Walking
-2.3950446,11.3128195,1.618938,-2.168343,-1.8167272,-1.7812338,-0.03546302,9.467455,2.5566447,-2.5601668,1.2494514,0.81477827,0.5606188,0.19292271,0.22527783,0.7731347,Walking
-1.6213303,6.802281,1.738708,-0.9621227,-3.5025492,-4.207221,-0.035167813,9.598071,2.0115101,-1.8157318,0.79576135,0.5879333,0.51221806,0.19056831,0.26463613,0.7945339,Walking
-0.6535887,5.0201035,0.2787117,-2.2067816,-4.7244554,-5.19118,0.05243829,9.684598,1.5414875,-0.9637318,0.92036635,0.18110324,0.47862715,0.1928433,0.28801018,0.8067079,Walking
-3.0657566,3.7984493,-0.2267177,-2.6938787,-5.26485,-2.2303545,0.120046325,9.777918,0.7404739,-0.05635181,1.6147463,0.04371825,0.45812392,0.21327803,0.30572224,0.80695033,Walking
-3.798749,3.336137,3.14361,-0.2676654,-0.23630524,5.8982267,0.12713495,9.805719,-0.045612317,1.2152582,0.5401614,-0.03935175,0.45539874,0.24246643,0.3180086,0.79541975,Walking
0.018321,11.21341,12.673709,1.4997318,8.878093,6.808775,-0.036728088,9.782061,-0.6930508,1.4985482,-0.8667036,0.08631825,0.48113877,0.25823098,0.30998284,0.7782884,Walking
0.1812082,15.333498,9.262659,-3.3489795,-2.5552244,-0.43646646,-0.2063084,9.736921,-1.1489904,0.4197032,1.1812913,0.6390533,0.50989395,0.251879,0.30426407,0.76419145,Walking
-3.7340732,8.511399,2.5699117,-3.166719,10.758057,-3.3243628,-0.54211795,9.641065,-1.7106589,0.5783882,0.48052135,0.00750825,0.51036984,0.27006572,0.32963762,0.74694455,Walking
-4.264654,18.266665,1.654869,-5.0150614,-8.631226,-1.9731737,-0.868742,9.569192,-1.9611801,-0.031856813,-0.6164286,0.43989825,0.5284597,0.2652651,0.3129073,0.74327236,Walking
-4.998844,1.1850679,0.9889478,4.233549,5.7635374,-5.4265976,-1.0883689,9.53405,-2.021817,1.4197382,-1.1457336,-0.29388675,0.52849096,0.2597883,0.30763382,0.7473746,Walking
2.8916032,14.705903,-2.9742415,-1.8895664,-2.3779726,1.4892358,-1.2198243,9.559003,-1.8187555,1.3217582,-0.41088367,0.22902824,0.5645222,0.25538915,0.28482482,0.7314136,Walking
-2.743575,7.9257236,2.561528,-2.0519016,-1.1776133,-1.5920193,-1.2232404,9.6689415,-1.0888827,1.6519082,-0.39597365,0.02135325,0.5891109,0.26453802,0.28282824,0.70920813,Walking
-2.5351753,8.819208,-0.8315562,-0.6261103,-0.8398886,-0.30127788,-1.0585247,9.740242,0.42142606,1.5656432,-2.2000837,0.11400825,0.62732005,0.25589088,0.25219893,0.69093066,Walking
-0.544598,8.825196,-0.021911,1.8101667,-1.357523,0.007178217,-0.7691559,9.63227,1.6727722,1.3473182,-2.9839237,-0.09047175,0.66867137,0.21905532,0.20078017,0.6816015,Walking
1.5453885,8.503015,-0.4854209,1.0958061,-1.0951815,1.1603999,-0.37194714,9.393671,2.7912302,0.93729323,-1.5333936,-0.31305677,0.6967858,0.18982257,0.1550155,0.67411214,Walking
0.2147438,8.913826,0.313445,-1.859375,-0.88061714,2.6650724,-0.12230349,9.124856,3.5906024,1.0693532,-0.045588657,-0.31838176,0.7132318,0.18418352,0.13138227,0.66341203,Walking
-2.7220166,8.909035,1.160219,2.1093092,0.24443245,1.0436502,-0.13099799,8.882784,4.153238,0.9958682,-0.6398586,-0.51327676,0.7290186,0.19241866,0.11830774,0.6461503,Walking
0.8231754,10.122305,-0.6507035,1.2285246,2.1980562,0.58381176,-0.38101757,8.793204,4.3249006,0.45804316,-0.81558365,-0.5867617,0.73908186,0.19672108,0.09322658,0.6374697,Walking
-0.3266166,11.959578,-0.9153952,1.915076,3.5865889,3.3156075,-0.4792584,8.856954,4.1827106,0.21415819,-0.46732867,-0.25554675,0.74396235,0.1993696,0.07706059,0.6331141,Walking
1.3453726,13.3537,1.6057633,2.3259666,3.006753,2.027717,-0.37172678,9.089414,3.6626172,-0.5260168,-0.52164364,-0.31944674,0.741269,0.19714059,0.06379183,0.638425,Walking
0.1548588,12.601544,0.5937068,-1.5154814,2.2252836,-0.7409499,-0.16586387,9.275755,3.1785626,-2.1544018,0.23344134,0.06714825,0.7209701,0.19624205,0.0671063,0.6612019,Walking
-4.9030285,12.962052,1.678823,0.7293771,4.2897177,-3.6446986,0.07240157,9.322734,3.0416725,-4.165122,1.1131314,0.5623733,0.67268795,0.19882818,0.09685995,0.70609945,Walking
-0.6655657,13.678277,-1.0687008,-1.3753061,2.4294472,-1.545548,0.104808114,9.4053755,2.774585,-2.7018118,0.31118634,1.1332132,0.6141096,0.19944313,0.14413956,0.7498771,Walking
-1.8464979,11.670932,0.7410239,-1.8598261,0.006626129,-3.2012005,0.18574835,9.504967,2.4065526,-2.3727267,1.3367814,1.1843332,0.56600815,0.18560885,0.19380026,0.7795034,Walking
-2.0525024,8.910233,0.8344445,-0.7410371,-3.5367146,-3.7692504,0.06805867,9.559039,2.1887283,-1.9275568,1.2792714,0.9404483,0.5208102,0.18517904,0.24042694,0.79791,Walking
-1.3674179,5.1782,0.7434193,-3.1419597,-4.579561,-5.248985,0.17514242,9.673858,1.5988088,-1.0819468,2.2047563,0.5900633,0.48072678,0.19632824,0.28374478,0.80613023,Walking
-3.9568453,4.0846996,-0.4075704,-1.745711,-4.6720753,-4.1177306,0.23284276,9.739229,1.1240969,-0.13196681,1.8554363,0.26204324,0.45250776,0.22913475,0.31904975,0.8005881,Walking
-2.8369958,3.92301,0.9781685,-2.1872544,-4.54464,0.52175283,0.28673235,9.797546,0.31025633,0.9096032,0.6168414,-0.05852175,0.44669843,0.2599368,0.33463526,0.7879801,Walking
-3.0010808,5.822562,5.350971,3.057318,12.456742,8.914856,0.2769091,9.790547,-0.48877728,2.1833432,-0.9945036,-0.18312676,0.47329193,0.27501526,0.32242846,0.7722702,Walking
3.0988054,23.385635,11.549068,0.49404636,-1.6798053,4.301959,0.06585606,9.7424135,-1.1186745,0.7977782,-0.44176868,0.48782325,0.51429737,0.27012286,0.29945564,0.7568739,Walking
-2.3112054,6.601067,6.49717,-0.4621191,4.5710526,-0.76721406,-0.13348566,9.67614,-1.5889887,-0.07658681,1.3580813,0.68484825,0.5174331,0.27248362,0.32821366,0.7418163,Walking
-0.1864857,16.283274,1.5398898,-5.249442,-0.70307255,-0.4693272,-0.3696861,9.577922,-2.072955,0.48147318,-0.55785364,-0.37376174,0.5151732,0.2919677,0.34633595,0.72760075,Walking
-5.630032,5.3949833,0.7290469,2.1204166,-5.2080207,-4.497718,-0.7501186,9.501531,-2.3083813,-0.6474268,0.23131134,-0.06278175,0.52386004,0.28167397,0.335666,0.7304511,Walking
4.3120756,7.676602,-2.8137498,1.2865393,1.9957323,-4.1501637,-0.9709972,9.470192,-2.3543591,1.8223082,-0.6600936,-0.17673676,0.5301094,0.28358436,0.32048863,0.7320184,Walking
-1.3434639,8.784474,1.4979703,-2.4025726,-1.3513308,0.46771812,-1.1497164,9.514527,-2.0790174,0.5538932,0.48158634,0.19281824,0.56491065,0.280017,0.30274212,0.71471226,Walking
-3.1927128,9.556991,1.1745913,-0.51075333,-1.0802612,-0.7442752,-1.085309,9.667755,-1.235721,1.4410383,-1.2085686,-0.07449675,0.5823923,0.2913892,0.29870802,0.6976282,Walking
-0.7793472,8.81801,0.1505578,0.7370571,-0.8633051,0.3275543,-0.9347508,9.751596,0.4505523,1.2759632,-2.5312986,0.03519825,0.61867917,0.2694231,0.26101613,0.6903028,Walking
0.4003873,8.849151,0.8068974,1.3023129,-1.1341515,0.5517173,-0.7041092,9.607986,1.8333594,1.1854382,-2.2810237,-0.15117675,0.6544569,0.23448366,0.21293747,0.68655753,Walking
0.653102,8.78687,0.1996635,1.0179799,-1.3927202,1.8018584,-0.42971385,9.317015,3.0296817,0.9596582,-1.0541437,-0.28749675,0.6783394,0.21664992,0.17959577,0.67872214,Walking
0.1009623,8.384442,1.0632052,-0.952102,-1.1616831,1.631695,-0.30072924,8.934657,4.0313587,1.2450782,-0.16699867,-0.41423175,0.69472444,0.21877143,0.16122513,0.66596055,Walking
-1.5159327,9.008444,0.0104269,1.5768692,0.6743078,0.15938234,-0.35946426,8.639927,4.6252394,1.0065182,-0.46306866,-0.6517267,0.7123932,0.22910735,0.14316277,0.647696,Walking
0.2674426,10.481615,-1.5573624,0.65737176,2.1834297,1.261092,-0.62853,8.529572,4.798099,0.22374319,-0.51844865,-0.43020675,0.7214149,0.23610753,0.120854385,0.6396937,Walking
-0.9841539,11.694885,-0.0039455,3.122768,2.5906382,3.5492063,-0.96455836,8.6402645,4.5371623,-0.07552181,-0.5205786,-0.17567176,0.72180283,0.23694946,0.11078964,0.6407662,Walking
2.533491,12.48417,2.1626937,1.8282737,2.6161003,1.2804048,-1.0025666,8.942089,3.8992677,-0.9339118,-0.32781366,-0.15117675,0.7148168,0.23185137,0.10333602,0.6516161,Walking
-0.305058,12.130848,1.1506373,-4.531786,3.9174652,0.12236726,-0.71763015,9.156122,3.4381418,-2.7752967,0.9757464,0.23754825,0.68666023,0.23117487,0.11779838,0.67910194,Walking
-6.482795,14.4160595,1.9746549,-0.8962046,3.7754393,-1.3820843,-0.6641166,9.232183,3.2397718,-3.4909768,1.9246614,0.6507683,0.6215181,0.23740602,0.17064318,0.72679746,Walking
-2.5016398,13.370468,2.3926523,-1.9510565,1.7420816,-2.424248,-0.5907422,9.338743,2.9341598,-2.6102219,-0.22131366,1.0373632,0.5703122,0.23104417,0.2131589,0.7588978,Walking
-2.4597204,10.855298,1.020088,-1.1449052,-1.8366833,-2.214716,-0.61918885,9.330204,2.9553845,-2.2353418,0.5497464,0.89358824,0.52948046,0.21389359,0.24879499,0.78230494,Walking
-1.3015444,6.595079,2.5064337,-1.2461001,-3.8443012,-4.220297,-0.4874817,9.543037,2.2052617,-1.4557618,1.0140864,0.6763283,0.49178982,0.20089893,0.2814981,0.79908776,Walking
-2.1183758,4.8320646,0.2427807,-2.8146994,-4.5408177,-4.7076488,-0.41067103,9.674644,1.550166,-0.5931118,1.5721464,0.18536325,0.46174774,0.21319756,0.31060168,0.8030333,Walking
-3.7999465,4.103863,0.3122473,-1.8142508,-4.005886,-2.3150625,-0.35455766,9.7732115,0.72732466,0.25782317,1.0982214,-0.01805175,0.44336915,0.24208844,0.33138978,0.7968675,Walking
-2.8369958,4.689538,2.361512,-1.2561495,-1.654315,1.9763234,-0.2952291,9.801736,0.0959748,1.3292133,-0.079668656,-0.02870175,0.44878727,0.2646967,0.33452025,0.78525275,Walking
-1.418919,9.595317,7.28885,2.6916542,9.644335,9.035428,-0.40768173,9.78692,-0.46946052,1.6689482,-1.6974037,-0.11496675,0.48461533,0.26696068,0.31473142,0.7712484,Walking
1.3321979,15.19696,11.526313,-2.0707319,-0.94327354,0.80427504,-0.57385516,9.749813,-0.88443995,0.23226319,0.051326342,0.47291324,0.5149581,0.24883652,0.29774606,0.7643598,Walking
-3.6083145,8.264672,3.5484326,-2.738451,1.4487619,-0.39799857,-0.77609855,9.6767235,-1.3889116,0.13960819,1.0076964,0.01815825,0.5120988,0.25624606,0.31626278,0.75635356,Walking
-3.829889,11.535591,2.1435306,-2.113562,7.2044544,-0.37340903,-1.1439704,9.593363,-1.6819968,0.9649832,-0.69843364,-0.25128675,0.51107895,0.27725947,0.3213149,0.7474505,Walking
-2.8861015,15.29637,1.2811866,-2.6327925,-6.705247,-1.7095335,-1.3660645,9.535727,-1.8368913,-0.020141812,0.6935214,0.16938825,0.54724807,0.26155153,0.29556078,0.73807466,Walking
-1.6692383,3.4690819,-0.8159861,2.4253387,2.3288107,-4.584035,-1.5583668,9.531219,-1.7022855,1.7477582,-0.79641366,-0.19697176,0.55298316,0.25777963,0.28750885,0.7383075,Walking
1.4771196,11.264911,-1.7130634,-3.0709033,-0.8072872,1.0417832,-1.5960124,9.608082,-1.1436275,0.46230316,-0.45028865,0.21944325,0.58439714,0.2526049,0.26552188,0.7239951,Walking
-3.5316617,9.176123,1.9650733,-0.9528595,-0.9533596,-2.096355,-1.4545261,9.691711,0.35421896,1.2898082,-1.4577786,0.28334326,0.6029308,0.24766651,0.2608759,0.7120952,Walking
-0.7446139,9.02641,-1.2220064,1.0548406,-1.0161991,-0.45503402,-1.1489954,9.58115,1.7469258,1.1279283,-2.6420586,0.09164325,0.63888335,0.21431807,0.22237797,0.7045877,Walking
1.1010418,8.883883,-0.0853891,0.37258974,-0.99358845,0.21630748,-0.6479792,9.328643,2.9541411,1.0981082,-2.4908285,0.06927825,0.6695869,0.1769366,0.18074903,0.69833845,Walking
0.2434886,8.819208,-0.0650282,0.10890585,-1.1044855,1.0761038,-0.42623973,8.988495,3.8981607,0.8084282,-1.3331736,-0.20336176,0.69805473,0.1450824,0.13951916,0.68717176,Walking
-0.1266007,8.947362,0.7913273,-1.3471906,-0.65950584,1.4109576,-0.4515405,8.667861,4.5645022,0.7828682,-0.78363365,-0.31199175,0.7106798,0.13815072,0.11954115,0.67938095,Walking
-1.5710269,9.368952,0.3996794,0.46910977,-0.6104307,0.8716309,-0.8045941,8.536607,4.7591343,0.8510282,-0.91143364,-0.40038675,0.7252856,0.13370964,0.097316645,0.6682904,Walking
-0.1146237,9.730658,-0.5824346,0.423397,1.5810432,-0.0230726,-1.1069264,8.628659,4.5267367,0.5496332,-0.9668136,-0.44937676,0.7356028,0.13123468,0.07223682,0.66064197,Walking
-0.5026785,11.509242,-0.9764779,1.5145686,2.9535122,2.129881,-1.1725478,8.908009,3.9297478,0.056538187,-0.91569364,-0.26193675,0.7416487,0.1265761,0.05264361,0.6566311,Walking
0.9249799,12.648254,1.6680437,2.6157775,3.4109993,1.9022962,-0.95397294,9.239866,3.144071,-0.46744183,-0.81877863,-0.20868675,0.7378125,0.11762603,0.031639524,0.6639245,Walking
1.1249958,13.061461,1.247651,-1.8647144,1.4044552,-0.82346827,-0.61404616,9.280715,3.1083188,-1.8913468,0.015116343,0.27269325,0.7207627,0.111614056,0.030107733,0.6834741,Walking
-4.3389115,11.497265,0.7170699,-1.8942592,4.2058573,-1.7859865,-0.6810347,9.343687,2.8986382,-3.6379468,0.80002135,0.62094826,0.6724516,0.11175807,0.055550255,0.7295431,Walking
-3.0250347,13.378852,0.6631734,-3.8612142,2.2181168,-1.733829,-0.59575844,9.348469,2.9019969,-2.6624067,0.25793633,0.43031323,0.61674345,0.12104058,0.08822492,0.7727827,Walking
-4.002358,11.262516,1.3746072,-1.6605482,1.1724977,-2.6426725,-0.7498824,9.418496,2.6267855,-2.7220469,0.39638633,0.50379825,0.5636946,0.112682715,0.11060978,0.81075054,Walking
-1.9602793,9.207262,2.2549167,-0.971691,-2.5062103,-4.0993185,-0.5640657,9.587906,1.9809813,-2.0468369,-0.045588657,0.44841823,0.5130863,0.1011092,0.12768653,0.84274286,Walking
-1.275195,5.539905,1.1614166,-1.9902868,-4.1454487,-5.357427,-0.5741884,9.686266,1.4201944,-1.3109218,0.5295114,0.14915325,0.47554842,0.09770019,0.14317523,0.86244375,Walking
-2.5866766,3.7900653,0.5733459,-1.591059,-4.0721374,-3.8061767,-0.48049194,9.75565,0.8756814,-0.47596183,0.9033264,-0.04893675,0.4506788,0.10954771,0.15793318,0.87174827,Walking
-2.3267756,4.114642,1.9495032,-1.3913236,-3.3196154,0.66205025,-0.42419878,9.791992,0.3276122,0.6550682,0.91291136,-0.05426175,0.4449404,0.13334928,0.16819556,0.8694575,Walking
-2.4441502,5.412949,6.3630276,0.6021823,5.017277,7.3216767,-0.50749123,9.791765,-0.1848285,1.4314532,-0.32142365,0.13104825,0.46426988,0.15187201,0.17250063,0.85535485,Walking
0.2878035,15.692808,11.714352,-0.92157435,2.3141422,1.9245148,-0.68013036,9.76114,-0.65418404,1.1769181,-1.4311537,0.15767324,0.4971841,0.13427998,0.1603759,0.8420549,Walking
-1.9506978,10.024094,5.377321,-4.600543,1.6023684,-0.19698954,-0.9443248,9.683722,-1.2264502,0.24930319,1.1152613,0.10868325,0.5100464,0.13429497,0.16211893,0.83398736,Walking
-5.70908,11.9667635,4.2095633,-3.0974395,7.1941595,0.19268799,-1.2771695,9.606132,-1.5038128,0.5751932,-0.7325136,-0.19910176,0.5125066,0.14980645,0.16821767,0.82861197,Walking
-3.4705791,13.272256,3.7759957,-2.5898697,-5.8574324,-3.1676948,-1.4203036,9.585712,-1.5057389,-0.31301683,-0.027483655,0.12465825,0.5303605,0.115345076,0.14127001,0.8279227,Walking
-1.131471,4.234412,0.37333,3.0431564,3.6920328,-4.2630672,-1.5192747,9.610969,-1.2212589,1.3047183,-1.0104786,-0.45470175,0.5357529,0.09708317,0.12414226,0.82953745,Walking
